"mal_id","title_english","type","source","airing","year","rating","score","members","favorites","producers","licensors","studios","genres"
38814,"Nobunaga Teacher's Young Bride","TV","Manga",FALSE,2019,"R+ - Mild Nudity",5.31,88398,112,"","","Seven","Comedy, Romance, Ecchi"
35678,"Sound! Euphonium: Our Promise: A Brand New Day","Movie","Novel",FALSE,2019,"PG-13 - Teens 13 or older",7.76,78924,193,"Lantis, Shochiku, Heart Company","Eleven Arts","Kyoto Animation","Drama"
37964,"Midnight Occult Civil Servants","TV","Manga",FALSE,2019,"PG-13 - Teens 13 or older",6.75,73837,131,"","Funimation","LIDENFILMS","Mystery, Supernatural"
38295,"Joshi Kausei","TV","Web manga",FALSE,2019,"PG-13 - Teens 13 or older",5.84,70308,58,"","","Seven","Comedy"
37952,"Afterlost","TV","Game",FALSE,2019,"PG-13 - Teens 13 or older",5.5,69857,63,"Sotsu, Pony Canyon, KlockWorx, Tokyo MX, GREE, Akatsuki","Funimation","Madhouse","Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi"
39652,"One Punch Man Season 2 Commemorative Special","TV Special","Web manga",FALSE,2019,"R - 17+ (violence & profanity)",7.04,69597,94,"","VIZ Media","J.C.Staff","Action, Comedy"
44042,"Holo Graffiti","ONA","Other",TRUE,2019,"PG-13 - Teens 13 or older",8.16,56894,1889,"","","Hololive Production","Comedy"
39337,"Backwasher! Her and I, in the Women's Bath!?","ONA","Manga",FALSE,2019,"Rx - Hentai",6.62,48659,232,"Picante Circus","","Magic Bus","Comedy, Hentai"
9488,"Cencoroll Connect","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",7.19,41508,87,"Aniplex","Aniplex of America","Think Corporation","Action, Sci-Fi"
38081,"Girls und Panzer das Finale – Part 2","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",8.07,40823,107,"Bandai Visual, Lantis, Movic, Q-Tec, Hakuhodo DY Music & Pictures","Sentai Filmworks","Actas",""
38707,"RobiHachi","TV","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.54,34944,88,"Sotsu, Pony Canyon, Cygames","Funimation","Studio Comet","Adventure, Comedy, Sci-Fi"
37940,"Yatogame-chan Kansatsu Nikki","TV","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",6.26,33134,13,"Creators in Pack, Cloud22","","Saetta","Comedy"
38999,"Wataten! an Angel Flew Down to Me Episode 13","Special","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",7.26,32433,24,"","","Doga Kobo","Comedy"
38770,"Case Closed Movie 23: The Fist of Blue Sapphire","Movie","Manga",FALSE,2019,"PG-13 - Teens 13 or older",7.86,31666,71,"Shogakukan-Shueisha Productions, Yomiuri Telecasting, Nippon Television Network","Discotek Media","TMS Entertainment","Action, Comedy, Drama, Mystery"
40313,"Promare: Lio-hen","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",7.01,30659,17,"XFLAG","GKIDS","Trigger","Action, Sci-Fi"
34972,"Twilight","Movie","Original",FALSE,2019,"R+ - Mild Nudity",6.53,30271,49,"","","Twilight Studio","Romance"
39991,"Promare: Galo-hen","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.87,30023,10,"XFLAG","GKIDS","Trigger","Action, Sci-Fi"
36871,"Ultraman","ONA","Manga",FALSE,2019,"R - 17+ (violence & profanity)",6.68,29609,89,"Dentsu, Tsuburaya Productions, Fields, Bandai Namco Arts, Netflix, G holdings","","Production I.G, Sola Digital Arts","Action, Sci-Fi"
39392,"Master Piece The Animation","OVA","Manga",FALSE,2019,"Rx - Hentai",7.84,29591,495,"Pink Pineapple","","T-Rex","Hentai"
38091,"Cinderella Nine","TV","Game",FALSE,2019,"PG-13 - Teens 13 or older",6.12,28944,32,"TV Tokyo, Victor Entertainment, AT-X","Sentai Filmworks","TMS Entertainment","Sports"
38098,"MIX","TV","Manga",FALSE,2019,"PG-13 - Teens 13 or older",7.22,26380,70,"Shogakukan-Shueisha Productions, Yomiuri Telecasting","Funimation","OLM","Drama, Romance, Sports"
37596,"Pop Team Epic TV Special","TV Special","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",7.34,25823,15,"AC-Bu","Sentai Filmworks","Kamikaze Douga","Avant Garde, Comedy"
39592,"Mobile Suit Gundam: The Origin - Advent of the Red Comet","TV","Manga",FALSE,2019,"PG-13 - Teens 13 or older",8.13,25189,123,"Sunrise Music","","Sunrise","Action, Sci-Fi"
38985,"The Wonderland","Movie","Book",FALSE,2019,"PG-13 - Teens 13 or older",6.53,22683,39,"Aniplex, Dentsu, Fuji TV, Warner Bros. Japan, KDDI","Eleven Arts","Signal.MD","Adventure, Fantasy"
38897,"Fate/Kaleid Liner Prisma Illya: Prisma★Phantasm","Movie","Manga",FALSE,2019,"PG-13 - Teens 13 or older",6.55,22407,20,"","Sentai Filmworks","SILVER LINK.","Action, Comedy"
38268,"Operation Han-Gyaku-Sei Million Arthur 2nd Season","TV","Game",FALSE,2019,"PG-13 - Teens 13 or older",6.29,21052,19,"Square Enix, Sotsu, Genco, Lantis, Magic Capsule, Fields, bilibili, Bandai Namco Arts, Happinet","Funimation","J.C.Staff","Action, Comedy, Fantasy"
38004,"Strike Witches: 501st JOINT FIGHTER WING Take Off!","TV","Manga",FALSE,2019,"PG-13 - Teens 13 or older",6.62,20821,31,"Nippon Columbia, Glovision, Anime Beans","Funimation","Acca effe, Giga Production","Comedy, Sci-Fi"
38915,"The Island of Giant Insects","OVA","Web manga",FALSE,2019,"R+ - Mild Nudity",4.39,20213,19,"Nihon Ad Systems, KlockWorx, Docomo Anime Store, Akita Shoten, Crunchyroll","","Passione","Horror, Suspense"
39606,"UzaMaid! My Maid Is Still Seriously Way Too Annoying...","Special","Manga",FALSE,2019,"PG-13 - Teens 13 or older",6.86,19699,3,"","","Doga Kobo","Comedy, Girls Love"
38226,"Amazing Stranger","TV","Manga",FALSE,2019,"PG-13 - Teens 13 or older",5.98,19208,30,"AT-X, Seven, Futabasha, A-Craft, AQUA ARIS","","Studio A-CAT","Comedy, Romance, Sci-Fi"
35777,"Rilakkuma and Kaoru","ONA","Other",FALSE,2019,"PG - Children",7.67,16755,183,"Netflix","","dwarf","Slice of Life"
39591,"Persona 5 the Animation Specials","Special","Game",FALSE,2019,"R - 17+ (violence & profanity)",6.92,15662,19,"","","CloverWorks","Comedy"
38150,"Namuamidabutsu! -Utena-","TV","Game",FALSE,2019,"PG-13 - Teens 13 or older",6.07,15629,31,"DMM pictures","Sentai Filmworks","Asahi Production","Fantasy"
39421,"Journal of Mysterious Creatures","ONA","Web novel",FALSE,2019,"PG-13 - Teens 13 or older",6.36,15542,49,"bilibili","","MMT Technology","Supernatural"
39487,"Lupin the Third: Fujiko Mine's Lie","Movie","Manga",FALSE,2019,"R+ - Mild Nudity",7.26,15281,16,"","Discotek Media","Telecom Animation Film","Action, Adventure, Drama"
35926,"Shishunki Sex","OVA","Manga",FALSE,2019,"Rx - Hentai",7.17,14833,72,"Mary Jane","","Studio 1st","Hentai"
40100,"Cooking with Valkyries","ONA","Game",FALSE,2019,"PG-13 - Teens 13 or older",7.09,14685,75,"miHoYoAnime","","Blade, Thundray","Comedy, Gourmet"
35645,"Uta no☆Prince-sama♪ Movie: Maji Love Kingdom","Movie","Visual novel",FALSE,2019,"PG-13 - Teens 13 or older",7.35,13329,85,"","Sentai Filmworks","A-1 Pictures",""
39085,"Aikagi The Animation","OVA","Visual novel",FALSE,2019,"Rx - Hentai",7.16,13267,71,"Pink Pineapple","","Seven","Hentai"
38860,"Bakumatsu Crisis","TV","Game",FALSE,2019,"PG-13 - Teens 13 or older",5.71,12761,16,"TBS, MAGES., FuRyu","","Studio Deen","Action"
37262,"For Whom the Alchemist Exists","Movie","Game",FALSE,2019,"PG-13 - Teens 13 or older",6.42,12281,26,"Magic Capsule, flying DOG","","Satelight","Action, Adventure, Fantasy"
39282,"Beyblade Burst Rise","TV","Manga",FALSE,2019,"PG - Children",6.27,11757,56,"TV Tokyo, d-rights, ADK Emotions","ADK Emotions NY Inc.","OLM","Action, Adventure, Sci-Fi"
39058,"Megane no Megami","OVA","Manga",FALSE,2019,"Rx - Hentai",7.35,11119,84,"Lune-Pictures","","T-Rex","Hentai"
39471,"Princess Love Life!","OVA","Visual novel",FALSE,2019,"Rx - Hentai",6.68,8838,21,"","","PoRO","Hentai"
39622,"Bakugan: Battle Planet","TV","Original",FALSE,2019,"PG - Children",5.52,8273,21,"TV Tokyo, Nelvana","","TMS Entertainment","Action, Fantasy"
39989,"Yamiyo","Music","Original",FALSE,2019,"G - All Ages",7.44,8169,31,"","","Twin Engine",""
34649,"Fafner The Beyond","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",7.28,8001,14,"King Records","","Production I.G, I.Gzwei","Action, Drama, Sci-Fi"
38798,"Tsuma ga Kirei ni Natta Wake","OVA","Visual novel",FALSE,2019,"Rx - Hentai",6.52,7988,53,"Lune-Pictures, Antechinus","","T-Rex","Hentai"
39640,"Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation","OVA","Visual novel",FALSE,2019,"Rx - Hentai",6.95,7822,18,"Pink Pineapple","","Studio 1st","Hentai"
39068,"Ano Danchi no Tsuma-tachi wa... The Animation","OVA","Web manga",FALSE,2019,"Rx - Hentai",6.96,7581,65,"Showten","","Ryuu M's","Hentai"
39244,"Cardfight!! Vanguard Highschool Arc","TV","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.36,6996,9,"","","OLM","Action"
39466,"Jitaku Keibiin (2019)","OVA","Visual novel",FALSE,2019,"Rx - Hentai",6.41,6808,20,"","","Suzuki Mirano","Hentai"
39699,"King of Prism: Shiny Seven Stars","TV","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.4,6604,21,"","","Tatsunoko Production","Sports"
37973,"Maerchen Maedchen","Special","Light novel",FALSE,2019,"PG-13 - Teens 13 or older",6.03,6548,2,"","","Hoods Entertainment","Fantasy"
40013,"Carole & Tuesday Specials","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",5.8,6453,5,"","Sentai Filmworks","Bones","Comedy"
39078,"Aikatsu Friends!: Kagayaki no Jewel","TV","Game",FALSE,2019,"PG - Children",7.14,6190,21,"Sunrise Music","","Bandai Namco Pictures","Slice of Life"
39721,"Fairy Tail x Mameshiba","CM","Original",FALSE,2019,"G - All Ages",5.69,5907,11,"","","","Comedy"
40034,"Weathering with You CMs","CM","Original",FALSE,2019,"G - All Ages",5.91,5715,7,"","","Enishiya, FILMONY","Slice of Life"
38558,"Laidbackers","Movie","Original",FALSE,2019,"R - 17+ (violence & profanity)",6.12,5520,2,"flying DOG","Sentai Filmworks","Studio Gokumi","Comedy, Fantasy"
41030,"Evangelion: Hakata - Angel Attack Alternative","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.36,5422,9,"","","Khara, Project Studio Q","Action, Sci-Fi"
40749,"Demon Lord, ""Petit"" Retry!","ONA","Light novel",FALSE,2019,"PG-13 - Teens 13 or older",5.9,5191,7,"On-Lead","","AQUA ARIS","Comedy"
38767,"Cinderella Girls Gekijou: Climax Season","TV","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",6.46,5085,4,"Kadokawa","","Gathering, Lesprit","Comedy"
40755,"The Demon Girl Next Door Minis","ONA","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",6.11,5025,2,"Magic Capsule","Sentai Filmworks","AQUA ARIS","Comedy"
37600,"Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland","Movie","Other",FALSE,2019,"PG-13 - Teens 13 or older",5.91,4928,11,"","","Zexcs, Studio A-CAT","Action, Sci-Fi"
39526,"Sakuramiya Shimai no Netorare Kiroku","OVA","Manga",FALSE,2019,"Rx - Hentai",5.81,4841,8,"Queen Bee, Mediabank","","Blue bread","Hentai"
39680,"Shakuen no Eris","OVA","Light novel",FALSE,2019,"Rx - Hentai",6.3,4785,20,"","","PoRO","Fantasy, Hentai"
39178,"Fights Break Sphere 2nd Season Specials: Song of Desert","ONA","Novel",FALSE,2019,"PG-13 - Teens 13 or older",7.71,4602,13,"Tencent Penguin Pictures, China Literature Limited","","Motion Magic","Action, Adventure, Fantasy"
39826,"Attouteki Vivid Days","Music","Other",FALSE,2019,"G - All Ages",5.29,4498,2,"","","",""
39277,"Youkai Watch!","TV","Game",FALSE,2019,"G - All Ages",6.56,4237,6,"","","OLM, Magic Bus","Comedy, Supernatural"
39249,"Pandora to Akubi","Movie","Other",FALSE,2019,"G - All Ages",6.19,3822,2,"Tatsunoko Production, XFLAG, Sonilude","","Bakken Record","Action, Fantasy"
39912,"The Wonderland of Ten Thousands 2nd Season","ONA","Web manga",FALSE,2019,"PG-13 - Teens 13 or older",7.24,3651,5,"","","Ruo Hong Culture","Action, Adventure, Fantasy, Romance"
38804,"Kiratto Pri☆chan Season 2","TV","Game",FALSE,2019,"PG - Children",7.44,3563,32,"","","Tatsunoko Production","Comedy, Slice of Life"
39875,"Umi no Yuurei","Music","Manga",FALSE,2019,"G - All Ages",7.28,3130,1,"","","Studio 4°C","Supernatural"
40062,"Ling Jian Zun 2nd Season","ONA","Novel",FALSE,2019,"PG-13 - Teens 13 or older",6.97,3102,7,"","","Suoyi Technology","Action, Adventure, Fantasy, Romance"
39654,"THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 4th Season","ONA","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",6.29,3029,0,"","","Gathering, Lesprit","Comedy, Slice of Life"
40143,"Pokemon Masters: Trainers Daishuuketsu Special Animation","ONA","Game",FALSE,2019,"PG - Children",6.27,2892,0,"DeNA","","OLM","Action, Fantasy"
38629,"Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi","Movie","Manga",FALSE,2019,"G - All Ages",6.92,2837,4,"TV Asahi, Asatsu DK","","Shin-Ei Animation","Comedy"
39668,"Watanuki-san Chi no","TV","Other",FALSE,2019,"PG-13 - Teens 13 or older",5.81,2667,3,"","","","Slice of Life"
39708,"Fairy Ngoo","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",5.1,2470,2,"","","TOHO animation","Comedy, Fantasy"
39842,"Sexy Chronicles of Demon Queen Melissa","ONA","Other",FALSE,2019,"Rx - Hentai",5.66,2431,6,"BOMB! CUTE! BOMB!","","Office No. 8","Fantasy, Hentai"
39589,"Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.3,2407,3,"Digital Frontier, Bandai Namco Entertainment, Bandai Spirits","","WAO World, GEMBA","Action, Adventure"
39769,"Kimi ni Sekai","Music","Original",FALSE,2019,"G - All Ages",6.78,2276,4,"","","Wit Studio","Fantasy, Sci-Fi"
39734,"LINE Novel","CM","Original",FALSE,2019,"G - All Ages",6.2,2143,5,"","","PINE JAM, CloverWorks","Slice of Life"
39962,"Brand New Story","Music","Original",FALSE,2019,"G - All Ages",6.34,2032,0,"Avex Entertainment","","Science SARU",""
39653,"Chokotto Anime Kemono Friends 3","ONA","Game",FALSE,2019,"PG-13 - Teens 13 or older",5.94,2019,2,"","","","Adventure, Comedy, Fantasy"
38881,"I'm from Japan","TV","Manga",FALSE,2019,"G - All Ages",NA,1918,4,"Shueisha","","Oddjob","Comedy, Slice of Life"
41181,"That's Why I Gave Up on Music","Music","Original",FALSE,2019,"G - All Ages",7.11,1912,6,"","","","Slice of Life"
50120,"Partner's Territory","ONA","Web manga",FALSE,2019,"PG-13 - Teens 13 or older",5.3,1730,2,"","","","Boys Love, Erotica"
40179,"Mini Toji: Yume","Special","Original",FALSE,2019,"G - All Ages",6.18,1726,2,"Square Enix, Genco, Mainichi Broadcasting System, AT-X, Studio Gokumi, Glovision, Crunchyroll, Kadokawa, My Theater D.D.","","Project No.9","Action, Comedy, Fantasy"
39678,"Mei Chuxi de Yinyangshi Yijia","ONA","Web manga",FALSE,2019,"PG-13 - Teens 13 or older",6.17,1679,3,"","","Green Monster Team","Comedy, Supernatural"
40282,"Battle of Clay","ONA","Original",FALSE,2019,"PG - Children",3.75,1671,1,"","","","Action, Comedy"
42906,"Despair of the Monster","Movie","Original",FALSE,2019,"R - 17+ (violence & profanity)",5.78,1642,2,"","","","Drama, Horror"
38916,"Battle Spirits: Saga Brave","ONA","Card game",FALSE,2019,"PG-13 - Teens 13 or older",6.85,1546,5,"","","Bandai Namco Pictures","Adventure, Sci-Fi"
39581,"TV Yarou Nanaana: Wakuwaku Doukutsu Land","TV","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.25,1506,3,"","","Studio Crocodile","Adventure, Comedy"
39975,"Android Girl","Music","Original",FALSE,2019,"G - All Ages",6.73,1477,6,"","","OTOIRO",""
51811,"Fake.Fake.Fake","Music","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.52,1464,5,"Hololive Production, INoNaKa Music","","",""
39823,"Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.55,1332,2,"","","Sparkly Key Animation Studio","Action, Fantasy"
39039,"Duel Masters!!","TV","Original",FALSE,2019,"G - All Ages",5.69,1295,3,"TV Tokyo, Shueisha, Shogakukan","","Brain's Base, Shogakukan Music & Digital Entertainment","Action, Adventure, Comedy, Fantasy"
39815,"More (feat. Anderson .Paak)","Music","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.09,1288,0,"","","Typhoon Graphics, StoryRiders Co. Ltd.",""
40172,"Lucky☆Orb feat. Hatsune Miku","Music","Original",FALSE,2019,"G - All Ages",6.83,1272,1,"","","",""
39840,"Ganbare! Kakure Ase Project","ONA","Original",FALSE,2019,"G - All Ages",5.9,1263,0,"","","G-angle","Slice of Life"
39479,"Unlocking Tannisho","Movie","Book",FALSE,2019,"PG-13 - Teens 13 or older",NA,1250,2,"","","East Fish Studio",""
42317,"Cosmos Trailer","ONA","Original",FALSE,2019,NA,6.25,1214,0,"Half H.P Studio, Flat Studio","","A-1 Pictures","Slice of Life"
40757,"Latina no Nikki","ONA","Light novel",FALSE,2019,"G - All Ages",5.76,1183,5,"","","Maho Film","Slice of Life"
40568,"Yin Yang Shi: Ping An Wu Yu 2nd Season","ONA","Game",FALSE,2019,"PG-13 - Teens 13 or older",6.22,1183,1,"","","Blade, Thundray","Comedy, Supernatural"
55593,"Holo Graffiti Specials","ONA","Other",TRUE,2019,"PG-13 - Teens 13 or older",6.47,1087,5,"","","Hololive Production","Comedy"
38998,"Virtual-san Looking","Special","Original",FALSE,2019,"PG-13 - Teens 13 or older",5.47,1072,0,"","","","Comedy"
39793,"Ever green Never end","Music","Original",FALSE,2019,"G - All Ages",5.81,1067,0,"","","",""
40753,"Cinderella Girls Gekijou: Climax Season Specials","Special","4-koma manga",FALSE,2019,"PG-13 - Teens 13 or older",5.94,1059,0,"","","","Comedy, Slice of Life"
39684,"Sayonara Freeway","Music","Original",FALSE,2019,"G - All Ages",5.68,1016,0,"","","",""
40395,"Bakugan: Beyond the Brawl","ONA","Original",FALSE,2019,"PG - Children",5.56,984,0,"","","TMS Entertainment","Action, Comedy, Fantasy"
38647,"King of Prism: Shiny Seven Stars III - Leo x Yuu x Alexander","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.24,972,1,"","","Tatsunoko Production","Sports"
38648,"King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.25,955,0,"","","Tatsunoko Production","Sports"
50230,"Against the Gods","ONA","Web novel",FALSE,2019,"PG-13 - Teens 13 or older",6.79,934,6,"","","Xiaoming Taiji","Action, Fantasy"
51870,"Pokémon Kids TV: Learn and play with Pokémon","ONA","Game",TRUE,2019,"PG - Children",5.53,886,0,"","","","Comedy"
40117,"Journal of the Mysterious Creatures Specials","ONA","Unknown",FALSE,2019,"PG-13 - Teens 13 or older",5.87,884,0,"","","","Comedy"
40140,"Issei Kiyuukyoku: Divertimento","Music","Original",FALSE,2019,"G - All Ages",5.37,870,1,"","","",""
40375,"Kick-Flight","PV","Game",FALSE,2019,"PG-13 - Teens 13 or older",5.69,828,3,"","","MAPPA",""
39457,"Shounen Ashibe: Go! Go! Goma-chan 4","TV","4-koma manga",FALSE,2019,"G - All Ages",5.84,809,0,"","","Bridge, Studio Palette","Comedy, Slice of Life"
39272,"Genji Fantasy: The Cat Fell in Love With Hikaru Genji","Special","Novel",FALSE,2019,"PG - Children",NA,789,0,"","","LIDENFILMS Kyoto Studio","Fantasy, Romance"
41080,"Deadly Response","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.35,783,3,"Tencent Penguin Pictures","","BUILD DREAM","Action, Sci-Fi"
39031,"B Rappers Street","TV","Original",FALSE,2019,"G - All Ages",NA,767,2,"Sony Music Communications, Sony Music Entertainment, Shogakukan, Sony Interactive Entertainment","","Pie in the sky","Comedy"
39663,"Hi no Tori ""Dougo Onsen-hen""","CM","Manga",FALSE,2019,"G - All Ages",5.83,708,1,"","","Pony Canyon","Supernatural"
39040,"Kedama no Gonjirou","TV","Other",FALSE,2019,"G - All Ages",NA,674,0,"","","OLM, Wit Studio, Signal.MD","Action, Adventure, Comedy, Fantasy"
42132,"Galaxy Devastator","ONA","Novel",FALSE,2019,"R - 17+ (violence & profanity)",6.19,662,0,"","","Kaca Entertainment","Action, Adventure, Sci-Fi"
52346,"Sayonara Hero","Music","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.12,643,2,"Hololive Production","","",""
38857,"Neko no Nyagh: Nya Misérables","TV","Game",FALSE,2019,"G - All Ages",6.07,602,0,"","","TMS Entertainment, Jinnis Animation Studios",""
56624,"Araburu Kisetsu no Otome-domo yo. Mini Anime","ONA","Other",FALSE,2019,"PG-13 - Teens 13 or older",5.61,567,0,"","","AQUA ARIS","Comedy"
39356,"Meow Meow Japanese History","TV","Web manga",FALSE,2019,"G - All Ages",NA,544,0,"","","",""
39650,"Essential Free & Easy","CM","Original",FALSE,2019,"G - All Ages",4.8,532,0,"","","","Avant Garde"
39696,"Niigata no Edamame-ou Shiba","ONA","Original",FALSE,2019,"G - All Ages",5.11,487,0,"","","",""
39677,"Vertical World","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",NA,476,0,"bilibili","","Haoliners Animation League","Comedy, Fantasy, Supernatural"
50640,"Suteki na Okurimono","ONA","Original",FALSE,2019,"G - All Ages",6.23,463,0,"","","","Romance, Supernatural"
42378,"We Two","Music","Original",FALSE,2019,"G - All Ages",6.44,461,0,"SME Records","","",""
39762,"Taka no Tsumedan Yoshida Presents ""Sengoku Taiga"" no Susume","ONA","Other",FALSE,2019,"G - All Ages",5.53,449,0,"","","","Comedy"
39351,"Cats Tail's Tales","Movie","Other",FALSE,2019,"G - All Ages",NA,446,0,"Asmik Ace, MMDGP","","Kachidoki Studio","Adventure"
40015,"Space Shower Man: Legacy for the Future","PV","Original",FALSE,2019,"G - All Ages",5.14,445,0,"","","","Action, Comedy"
39002,"Anpanman: Twinkle! Princess Vanilla of Ice Cream Land","Movie","Picture book",FALSE,2019,"PG - Children",NA,438,1,"","","","Comedy, Fantasy"
50007,"Justice","Music","Original",FALSE,2019,"G - All Ages",6.46,436,0,"","","",""
40363,"RoboCop","Music","Original",FALSE,2019,"G - All Ages",4.69,430,0,"","","","Avant Garde"
41498,"Reunion","Music","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.44,428,1,"","","Studio Gohan",""
41280,"Anne's Secret Diary","Movie","Other",FALSE,2019,"PG-13 - Teens 13 or older",6,428,1,"","","","Avant Garde, Drama"
39786,"Tejime","Music","Original",FALSE,2019,"G - All Ages",5.31,416,0,"","","",""
41279,"I'm Just Me","Music","Other",FALSE,2019,"PG-13 - Teens 13 or older",5.75,413,1,"Genie Music","","","Avant Garde"
41081,"Spirit Guardians","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",NA,413,0,"","","Yi Chen Animation","Adventure, Fantasy"
40283,"Role Playing Soldier","Music","Original",FALSE,2019,"PG - Children",6.24,411,0,"Avex Entertainment","","","Action, Fantasy"
39839,"Taka no Tsume x Johnson: Tatakae! Jokin Shitennou","ONA","Original",FALSE,2019,"G - All Ages",NA,399,0,"","","DLE","Comedy"
48562,"Only Your Stars! (Trickstar Ver.)","Music","Game",FALSE,2019,"PG-13 - Teens 13 or older",6.11,379,0,"","","Happy Elements",""
40598,"Itekoma Hits","Music","Original",FALSE,2019,"PG-13 - Teens 13 or older",5.19,378,0,"","","","Avant Garde"
40478,"Kamiusagi Rope x Ricordi","ONA","Original",FALSE,2019,"G - All Ages",NA,361,0,"","","","Comedy, Slice of Life"
40415,"Senkou Progress","Music","Original",FALSE,2019,"G - All Ages",5.82,356,0,"XFLAG Pictures, Forces11","","",""
40353,"Midnight Run feat. Nana Furuya","Music","Original",FALSE,2019,"PG - Children",5.57,355,0,"","","","Avant Garde"
39658,"Supermarket Flowers","Music","Music",FALSE,2019,"G - All Ages",5.81,348,0,"Warner Music Japan","","HOTZIPANG",""
48386,"One Arm","Movie","Novel",FALSE,2019,"PG-13 - Teens 13 or older",NA,341,0,"","","Genco","Drama"
41453,"Noctambulist","Music","Original",FALSE,2019,"G - All Ages",6.11,338,0,"Virgin Babylon Records","","","Avant Garde"
39812,"Stars Colliding","Music","Original",FALSE,2019,"G - All Ages",5.5,338,0,"Avex Entertainment","","",""
39798,"GG Bond Season 15: Dinosaur Diary","TV","Original",FALSE,2019,"G - All Ages",NA,337,0,"","","","Sci-Fi"
50452,"Undetectable Box","ONA","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.73,337,1,"","","717 Animation Studio","Action, Suspense"
40621,"Shimajirou no Wow! Movie 8: Shimajirou to Soratobu Fune","Movie","Original",FALSE,2019,"PG - Children",NA,331,1,"The Answer Studio","","Shanghai Animation Film Studio",""
39635,"Daifuku-kun@Kin Tele 2nd Season","TV","Other",FALSE,2019,"PG - Children",NA,325,0,"Sony Creative Products","","","Comedy"
52919,"A Girl Who’s Afraid Of Touching People","Movie","Original",FALSE,2019,"PG-13 - Teens 13 or older",5.52,311,0,"","","","Drama"
40029,"Broadcast by Bibby","ONA","Original",FALSE,2019,"G - All Ages",NA,306,0,"","","","Comedy"
42853,"Kotobadori","Music","Original",FALSE,2019,"G - All Ages",5.6,298,0,"NHK","","","Fantasy"
39994,"Tanabata no Oto","Music","Original",FALSE,2019,"PG-13 - Teens 13 or older",6.28,292,0,"Universal Music Japan","","Gyorai Eizo Inc., Ijigen Tokyo",""
40479,"Karrimor Mountain Club 2","ONA","Original",FALSE,2019,"G - All Ages",NA,283,1,"","","","Adventure, Slice of Life"
42042,"Ojisan to Sakana","CM","Other",FALSE,2019,"G - All Ages",5.11,281,0,"","","Liberty Animation Studio","Comedy"
39528,"Washimo 7th Season","TV","Picture book",FALSE,2019,"G - All Ages",NA,268,0,"","","","Comedy, Sci-Fi, Slice of Life"
39435,"Oshiri Tantei Movie 1: Curry Naru Jiken","Movie","Picture book",FALSE,2019,"PG - Children",NA,267,0,"","","","Comedy, Fantasy, Mystery"
39682,"Daisuki tte Imi da yo","Music","Original",FALSE,2019,"G - All Ages",5.36,262,0,"NHK","","",""
43323,"Timeless Tree","Music","Original",FALSE,2019,"G - All Ages",5.81,261,0,"Toy's Factory","","Saigo no Shudan","Avant Garde"
40030,"Tayo Mission Ace 2: Tayo's Toy Adventure","Special","Original",FALSE,2019,"G - All Ages",NA,259,0,"","","Iconix Entertainment, Studio Gale","Adventure"
39412,"Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon","Movie","Manga",FALSE,2019,"PG - Children",NA,259,0,"","","Toei Animation","Adventure"
